user_id,conversation_id,conversation_mode,message_id,message_type,is_student,message_text,msg_length,ts_created,date_created
35978024,conv_35978024_3,casa,msg_35978024_0012,ai,0,Esta es la idea principal: divide y conquista.,46,2026-04-02 17:58:59,
36001240,conv_36001240_1,casa,msg_36001240_0001,student,1,que formula uso,15,2026-04-19 22:14:27,
36001240,conv_36001240_1,casa,msg_36001240_0002,ai,0,El resultado correcto es 24. Quieres ver el procedimiento?,58,.,
36001240,conv_36001240_1,casa,msg_36001240_0003,student,1,me podrias dar otro ejemplo,27,2026-05-06 22:38:22,
36001240,conv_36001240_1,casa,msg_36001240_0004,ai,0,Multiplica ambos lados por 2 y simplifica.,42,2026-05-04 17:57:21,
36001240,conv_36001240_2,casa,msg_36001240_0005,student,1,cual es la respuesta,20,2026-04-13 15:52:20,
36001240,conv_36001240_2,casa,msg_36001240_0006,ai,0,Comprueba reemplazando el resultado en la ecuacion original.,60,.,
36001240,conv_36001240_2,casa,msg_36001240_0007,student,1,explicame mejor,15,2026-05-12 21:58:52,
36001240,conv_36001240_2,casa,msg_36001240_0008,ai,0,Practica con el ejercicio similar de la pagina 47.,50,2026-04-07 14:46:58,
36001240,conv_36001240_3,casa,msg_36001240_0009,student,1,podrias resolverlo por mi,25,2026-04-10 21:47:24,
36061446,conv_36061446_1,casa,msg_36061446_0001,student,1,no entiendo este problema,25,2026-04-08 22:29:42,
36061446,conv_36061446_1,casa,msg_36061446_0002,ai,0,Primero identifica los datos del problema.,42,2026-04-21 18:04:38,
36061446,conv_36061446_1,casa,msg_36061446_0003,student,1,puedes explicarme paso a paso,29,2026-05-04 19:35:39,
36061446,conv_36061446_1,casa,msg_36061446_0004,ai,0,Recuerda que para sumar fracciones necesitas denominador comun.,63,2026-04-07 21:52:57,
36061446,conv_36061446_2,casa,msg_36061446_0005,student,1,no me sale,10,2026-04-10 15:22:55,
36061446,conv_36061446_2,casa,msg_36061446_0006,ai,0,Esta es la idea principal: divide y conquista.,46,2026-05-08 21:49:31,
36061446,conv_36061446_2,casa,msg_36061446_0007,student,1,que formula uso,15,.,
36061446,conv_36061446_2,casa,msg_36061446_0008,ai,0,El resultado correcto es 24. Quieres ver el procedimiento?,58,2026-05-09 22:59:02,
36083413,conv_36083413_1,casa,msg_36083413_0001,student,1,me podrias dar otro ejemplo,27,2026-05-03 20:54:41,
36083413,conv_36083413_1,casa,msg_36083413_0002,ai,0,Multiplica ambos lados por 2 y simplifica.,42,.,
36083413,conv_36083413_1,casa,msg_36083413_0003,student,1,cual es la respuesta,20,2026-03-27 15:30:36,
36083413,conv_36083413_1,casa,msg_36083413_0004,ai,0,Comprueba reemplazando el resultado en la ecuacion original.,60,2026-04-17 21:49:01,
36083413,conv_36083413_2,casa,msg_36083413_0005,student,1,explicame mejor,15,2026-04-11 20:58:57,
36083413,conv_36083413_2,casa,msg_36083413_0006,ai,0,Practica con el ejercicio similar de la pagina 47.,50,2026-04-18 21:50:49,
36083413,conv_36083413_2,casa,msg_36083413_0007,student,1,podrias resolverlo por mi,25,2026-04-13 18:23:04,
36083413,conv_36083413_2,casa,msg_36083413_0008,ai,0,Vamos a resolverlo juntos paso a paso.,38,2026-04-28 23:33:56,
36083413,conv_36083413_3,casa,msg_36083413_0009,student,1,como resuelvo esto,18,2026-04-19 22:18:49,
36083413,conv_36083413_3,casa,msg_36083413_0010,ai,0,Aplica la formula directamente: a/b = c/d.,42,2026-04-02 23:07:00,
36204234,conv_36204234_1,casa,msg_36204234_0001,student,1,esa respuesta es correcta?,26,2026-04-09 18:26:49,
36204234,conv_36204234_1,casa,msg_36204234_0002,ai,0,Buen intento! Revisa el signo en el segundo paso.,49,2026-03-27 19:19:59,
36204234,conv_36204234_1,casa,msg_36204234_0003,student,1,como simplifico esa fraccion,28,2026-05-07 21:14:57,
36204234,conv_36204234_1,casa,msg_36204234_0004,ai,0,Intentalo de nuevo aplicando lo que vimos.,42,2026-05-05 19:59:17,
36204234,conv_36204234_2,casa,msg_36204234_0005,student,1,ayuda con factorizacion,23,2026-05-06 18:44:37,
36204234,conv_36204234_2,casa,msg_36204234_0006,ai,0,Te dare una pista: factoriza primero.,37,2026-04-03 16:24:39,
36204234,conv_36204234_2,casa,msg_36204234_0007,student,1,no entendi la regla de tres,27,2026-04-24 14:11:53,
36204234,conv_36204234_2,casa,msg_36204234_0008,ai,0,Empieza por aislar la variable x.,33,2026-04-18 17:24:18,
36204234,conv_36204234_3,casa,msg_36204234_0009,student,1,como se hace,12,2026-04-18 14:27:21,
36204234,conv_36204234_3,casa,msg_36204234_0010,ai,0,Cual paso te genera dudas?,26,2026-05-02 19:27:42,
36204234,conv_36204234_3,casa,msg_36204234_0011,student,1,me cuesta esta parte,20,2026-04-02 14:22:43,
36207035,conv_36207035_1,casa,msg_36207035_0001,student,1,podrias resolverlo por mi,25,2026-05-02 22:07:10,
36207035,conv_36207035_1,casa,msg_36207035_0002,ai,0,Vamos a resolverlo juntos paso a paso.,38,2026-04-04 16:13:20,
36207035,conv_36207035_1,casa,msg_36207035_0003,student,1,como resuelvo esto,18,2026-04-08 15:36:49,
36207035,conv_36207035_1,casa,msg_36207035_0004,ai,0,Aplica la formula directamente: a/b = c/d.,42,2026-04-29 17:19:59,
36207035,conv_36207035_2,casa,msg_36207035_0005,student,1,esa respuesta es correcta?,26,2026-05-10 23:33:35,
36207035,conv_36207035_2,casa,msg_36207035_0006,ai,0,Buen intento! Revisa el signo en el segundo paso.,49,2026-05-09 20:37:02,
36207035,conv_36207035_2,casa,msg_36207035_0007,student,1,como simplifico esa fraccion,28,2026-05-10 15:59:12,
36207035,conv_36207035_2,casa,msg_36207035_0008,ai,0,Intentalo de nuevo aplicando lo que vimos.,42,.,
36207035,conv_36207035_3,casa,msg_36207035_0009,student,1,ayuda con factorizacion,23,2026-04-07 20:43:03,
36207035,conv_36207035_3,casa,msg_36207035_0010,ai,0,Te dare una pista: factoriza primero.,37,2026-04-16 20:08:56,
36207035,conv_36207035_3,casa,msg_36207035_0011,student,1,no entendi la regla de tres,27,2026-04-21 14:32:44,
36207035,conv_36207035_3,casa,msg_36207035_0012,ai,0,Empieza por aislar la variable x.,33,2026-05-08 15:38:09,
36207035,conv_36207035_4,casa,msg_36207035_0013,student,1,como se hace,12,.,
36207035,conv_36207035_4,casa,msg_36207035_0014,ai,0,Cual paso te genera dudas?,26,2026-04-26 21:56:25,
36229883,conv_36229883_1,casa,msg_36229883_0001,student,1,me cuesta esta parte,20,.,
36229883,conv_36229883_1,casa,msg_36229883_0002,ai,0,Dejame mostrarte un ejemplo similar.,36,2026-03-28 17:19:26,
36229883,conv_36229883_1,casa,msg_36229883_0003,student,1,no entiendo este problema,25,2026-05-05 22:51:52,
36229883,conv_36229883_1,casa,msg_36229883_0004,ai,0,Primero identifica los datos del problema.,42,2026-04-23 15:54:57,
36229883,conv_36229883_2,casa,msg_36229883_0005,student,1,puedes explicarme paso a paso,29,2026-03-27 17:15:28,
36229883,conv_36229883_2,casa,msg_36229883_0006,ai,0,Recuerda que para sumar fracciones necesitas denominador comun.,63,2026-04-10 23:01:40,
36229883,conv_36229883_2,casa,msg_36229883_0007,student,1,no me sale,10,2026-04-17 22:37:05,
36229883,conv_36229883_2,casa,msg_36229883_0008,ai,0,Esta es la idea principal: divide y conquista.,46,2026-03-28 15:06:11,
36229883,conv_36229883_3,casa,msg_36229883_0009,student,1,que formula uso,15,2026-05-05 16:51:25,
36229883,conv_36229883_3,casa,msg_36229883_0010,ai,0,El resultado correcto es 24. Quieres ver el procedimiento?,58,2026-04-16 23:47:23,
36229883,conv_36229883_3,casa,msg_36229883_0011,student,1,me podrias dar otro ejemplo,27,.,
36229883,conv_36229883_3,casa,msg_36229883_0012,ai,0,Multiplica ambos lados por 2 y simplifica.,42,2026-04-02 14:31:27,
36229883,conv_36229883_4,casa,msg_36229883_0013,student,1,cual es la respuesta,20,2026-05-09 22:19:42,
36229883,conv_36229883_4,casa,msg_36229883_0014,ai,0,Comprueba reemplazando el resultado en la ecuacion original.,60,2026-05-11 20:44:59,
36229883,conv_36229883_4,casa,msg_36229883_0015,student,1,explicame mejor,15,2026-05-08 17:49:13,
36392437,conv_36392437_1,casa,msg_36392437_0001,student,1,me cuesta esta parte,20,2026-03-30 23:21:17,
36392437,conv_36392437_1,casa,msg_36392437_0002,ai,0,Dejame mostrarte un ejemplo similar.,36,2026-04-20 15:23:22,
36392437,conv_36392437_1,casa,msg_36392437_0003,student,1,no entiendo este problema,25,2026-04-11 17:55:27,
36392437,conv_36392437_1,casa,msg_36392437_0004,ai,0,Primero identifica los datos del problema.,42,2026-05-12 14:17:56,
36392437,conv_36392437_2,casa,msg_36392437_0005,student,1,puedes explicarme paso a paso,29,2026-05-02 18:59:18,
36392437,conv_36392437_2,casa,msg_36392437_0006,ai,0,Recuerda que para sumar fracciones necesitas denominador comun.,63,2026-04-26 17:34:16,
36392437,conv_36392437_2,casa,msg_36392437_0007,student,1,no me sale,10,2026-04-28 18:58:41,
36392437,conv_36392437_2,casa,msg_36392437_0008,ai,0,Esta es la idea principal: divide y conquista.,46,2026-03-24 17:58:09,
36392437,conv_36392437_3,casa,msg_36392437_0009,student,1,que formula uso,15,2026-05-06 19:37:03,
36392437,conv_36392437_3,casa,msg_36392437_0010,ai,0,El resultado correcto es 24. Quieres ver el procedimiento?,58,2026-03-26 19:20:22,
36392437,conv_36392437_3,casa,msg_36392437_0011,student,1,me podrias dar otro ejemplo,27,2026-05-04 19:13:48,
36392437,conv_36392437_3,casa,msg_36392437_0012,ai,0,Multiplica ambos lados por 2 y simplifica.,42,.,
36392437,conv_36392437_4,casa,msg_36392437_0013,student,1,cual es la respuesta,20,2026-05-06 23:52:38,
36392437,conv_36392437_4,casa,msg_36392437_0014,ai,0,Comprueba reemplazando el resultado en la ecuacion original.,60,2026-04-29 20:58:26,
36392437,conv_36392437_4,casa,msg_36392437_0015,student,1,explicame mejor,15,2026-04-25 15:10:29,
36428086,conv_36428086_1,casa,msg_36428086_0001,student,1,me cuesta esta parte,20,2026-04-01 19:26:45,
36428086,conv_36428086_1,casa,msg_36428086_0002,ai,0,Dejame mostrarte un ejemplo similar.,36,.,
36428086,conv_36428086_1,casa,msg_36428086_0003,student,1,no entiendo este problema,25,2026-05-12 23:39:21,
36428086,conv_36428086_1,casa,msg_36428086_0004,ai,0,Primero identifica los datos del problema.,42,.,
36428086,conv_36428086_2,casa,msg_36428086_0005,student,1,puedes explicarme paso a paso,29,2026-04-28 19:59:51,
36428086,conv_36428086_2,casa,msg_36428086_0006,ai,0,Recuerda que para sumar fracciones necesitas denominador comun.,63,2026-04-08 14:55:19,
36428086,conv_36428086_2,casa,msg_36428086_0007,student,1,no me sale,10,2026-04-17 17:37:48,
36428086,conv_36428086_2,casa,msg_36428086_0008,ai,0,Esta es la idea principal: divide y conquista.,46,.,
36428086,conv_36428086_3,casa,msg_36428086_0009,student,1,que formula uso,15,2026-04-15 22:05:06,
36428086,conv_36428086_3,casa,msg_36428086_0010,ai,0,El resultado correcto es 24. Quieres ver el procedimiento?,58,2026-05-07 22:13:56,
36428086,conv_36428086_3,casa,msg_36428086_0011,student,1,me podrias dar otro ejemplo,27,2026-05-08 20:28:41,
36428086,conv_36428086_3,casa,msg_36428086_0012,ai,0,Multiplica ambos lados por 2 y simplifica.,42,2026-04-19 22:51:35,
36888525,conv_36888525_1,casa,msg_36888525_0001,student,1,cual es la respuesta,20,2026-05-08 17:12:05,
36888525,conv_36888525_1,casa,msg_36888525_0002,ai,0,Comprueba reemplazando el resultado en la ecuacion original.,60,2026-05-04 18:49:46,
36888525,conv_36888525_1,casa,msg_36888525_0003,student,1,explicame mejor,15,2026-05-09 17:51:01,
36888525,conv_36888525_1,casa,msg_36888525_0004,ai,0,Practica con el ejercicio similar de la pagina 47.,50,.,
36888525,conv_36888525_2,casa,msg_36888525_0005,student,1,podrias resolverlo por mi,25,2026-04-10 22:42:01,
36888525,conv_36888525_2,casa,msg_36888525_0006,ai,0,Vamos a resolverlo juntos paso a paso.,38,2026-04-22 17:03:04,
36888525,conv_36888525_2,casa,msg_36888525_0007,student,1,como resuelvo esto,18,.,
36888525,conv_36888525_2,casa,msg_36888525_0008,ai,0,Aplica la formula directamente: a/b = c/d.,42,2026-04-21 22:04:56,
36888525,conv_36888525_3,casa,msg_36888525_0009,student,1,esa respuesta es correcta?,26,2026-04-22 16:12:50,
36888525,conv_36888525_3,casa,msg_36888525_0010,ai,0,Buen intento! Revisa el signo en el segundo paso.,49,.,
36888525,conv_36888525_3,casa,msg_36888525_0011,student,1,como simplifico esa fraccion,28,2026-05-05 20:34:14,
36888525,conv_36888525_3,casa,msg_36888525_0012,ai,0,Intentalo de nuevo aplicando lo que vimos.,42,2026-04-14 14:57:19,
36950418,conv_36950418_1,casa,msg_36950418_0001,student,1,ayuda con factorizacion,23,2026-05-08 21:53:53,
36950418,conv_36950418_1,casa,msg_36950418_0002,ai,0,Te dare una pista: factoriza primero.,37,2026-05-01 22:18:29,
36950418,conv_36950418_1,casa,msg_36950418_0003,student,1,no entendi la regla de tres,27,2026-04-03 16:57:25,
36950418,conv_36950418_1,casa,msg_36950418_0004,ai,0,Empieza por aislar la variable x.,33,2026-03-28 14:15:56,
36950418,conv_36950418_2,casa,msg_36950418_0005,student,1,como se hace,12,2026-04-15 17:42:57,
36950418,conv_36950418_2,casa,msg_36950418_0006,ai,0,Cual paso te genera dudas?,26,2026-04-13 15:45:47,
36950418,conv_36950418_2,casa,msg_36950418_0007,student,1,me cuesta esta parte,20,2026-04-01 21:53:07,
36950418,conv_36950418_2,casa,msg_36950418_0008,ai,0,Dejame mostrarte un ejemplo similar.,36,2026-05-05 16:55:47,
36950418,conv_36950418_3,casa,msg_36950418_0009,student,1,no entiendo este problema,25,2026-05-06 17:34:43,
36974066,conv_36974066_1,casa,msg_36974066_0001,student,1,como resuelvo esto,18,2026-05-02 18:39:38,
36974066,conv_36974066_1,casa,msg_36974066_0002,ai,0,Aplica la formula directamente: a/b = c/d.,42,2026-04-11 20:48:02,
36974066,conv_36974066_1,casa,msg_36974066_0003,student,1,esa respuesta es correcta?,26,2026-05-11 21:00:17,
36974066,conv_36974066_1,casa,msg_36974066_0004,ai,0,Buen intento! Revisa el signo en el segundo paso.,49,.,
36974066,conv_36974066_2,casa,msg_36974066_0005,student,1,como simplifico esa fraccion,28,2026-04-06 16:47:30,
36974066,conv_36974066_2,casa,msg_36974066_0006,ai,0,Intentalo de nuevo aplicando lo que vimos.,42,2026-04-19 18:03:14,
36974066,conv_36974066_2,casa,msg_36974066_0007,student,1,ayuda con factorizacion,23,2026-04-08 19:19:38,
36974066,conv_36974066_2,casa,msg_36974066_0008,ai,0,Te dare una pista: factoriza primero.,37,2026-04-20 18:42:10,
36974066,conv_36974066_3,casa,msg_36974066_0009,student,1,no entendi la regla de tres,27,2026-04-17 21:25:00,
36974066,conv_36974066_3,casa,msg_36974066_0010,ai,0,Empieza por aislar la variable x.,33,2026-04-08 19:48:02,
36974066,conv_36974066_3,casa,msg_36974066_0011,student,1,como se hace,12,2026-03-26 20:43:23,
36974066,conv_36974066_3,casa,msg_36974066_0012,ai,0,Cual paso te genera dudas?,26,2026-04-20 15:19:00,
36974066,conv_36974066_4,casa,msg_36974066_0013,student,1,me cuesta esta parte,20,2026-03-24 23:52:02,
37011084,conv_37011084_1,casa,msg_37011084_0001,student,1,podrias resolverlo por mi,25,.,
37011084,conv_37011084_1,casa,msg_37011084_0002,ai,0,Vamos a resolverlo juntos paso a paso.,38,2026-03-31 15:31:13,
37011084,conv_37011084_1,casa,msg_37011084_0003,student,1,como resuelvo esto,18,2026-03-26 17:31:09,
37011084,conv_37011084_1,casa,msg_37011084_0004,ai,0,Aplica la formula directamente: a/b = c/d.,42,.,
37011084,conv_37011084_2,casa,msg_37011084_0005,student,1,esa respuesta es correcta?,26,.,
37011084,conv_37011084_2,casa,msg_37011084_0006,ai,0,Buen intento! Revisa el signo en el segundo paso.,49,2026-04-20 20:07:21,
37011084,conv_37011084_2,casa,msg_37011084_0007,student,1,como simplifico esa fraccion,28,2026-05-07 22:53:16,
37011084,conv_37011084_2,casa,msg_37011084_0008,ai,0,Intentalo de nuevo aplicando lo que vimos.,42,2026-04-21 21:43:05,
37011084,conv_37011084_3,casa,msg_37011084_0009,student,1,ayuda con factorizacion,23,.,
37011084,conv_37011084_3,casa,msg_37011084_0010,ai,0,Te dare una pista: factoriza primero.,37,2026-04-27 15:03:09,
37011084,conv_37011084_3,casa,msg_37011084_0011,student,1,no entendi la regla de tres,27,2026-05-05 21:07:00,
37011084,conv_37011084_3,casa,msg_37011084_0012,ai,0,Empieza por aislar la variable x.,33,.,
37011084,conv_37011084_4,casa,msg_37011084_0013,student,1,como se hace,12,2026-04-24 23:55:10,
37011084,conv_37011084_4,casa,msg_37011084_0014,ai,0,Cual paso te genera dudas?,26,2026-05-06 20:27:17,
37011084,conv_37011084_4,casa,msg_37011084_0015,student,1,me cuesta esta parte,20,2026-05-06 23:04:35,
37067436,conv_37067436_1,casa,msg_37067436_0001,student,1,podrias resolverlo por mi,25,2026-04-18 17:41:47,
37067436,conv_37067436_1,casa,msg_37067436_0002,ai,0,Vamos a resolverlo juntos paso a paso.,38,2026-04-25 16:00:44,
37067436,conv_37067436_1,casa,msg_37067436_0003,student,1,como resuelvo esto,18,2026-04-24 16:01:07,
37067436,conv_37067436_1,casa,msg_37067436_0004,ai,0,Aplica la formula directamente: a/b = c/d.,42,2026-04-02 19:24:11,
37067436,conv_37067436_2,casa,msg_37067436_0005,student,1,esa respuesta es correcta?,26,2026-05-01 20:00:51,
37067436,conv_37067436_2,casa,msg_37067436_0006,ai,0,Buen intento! Revisa el signo en el segundo paso.,49,.,
37193536,conv_37193536_1,casa,msg_37193536_0001,student,1,como simplifico esa fraccion,28,.,
37193536,conv_37193536_1,casa,msg_37193536_0002,ai,0,Intentalo de nuevo aplicando lo que vimos.,42,.,
37193536,conv_37193536_1,casa,msg_37193536_0003,student,1,ayuda con factorizacion,23,2026-04-28 23:18:38,
37193536,conv_37193536_1,casa,msg_37193536_0004,ai,0,Te dare una pista: factoriza primero.,37,2026-04-10 17:51:28,
37193536,conv_37193536_2,casa,msg_37193536_0005,student,1,no entendi la regla de tres,27,2026-05-06 20:25:06,
37193536,conv_37193536_2,casa,msg_37193536_0006,ai,0,Empieza por aislar la variable x.,33,2026-04-21 17:27:30,
37193536,conv_37193536_2,casa,msg_37193536_0007,student,1,como se hace,12,2026-04-01 15:24:16,
37193536,conv_37193536_2,casa,msg_37193536_0008,ai,0,Cual paso te genera dudas?,26,2026-04-28 18:52:08,
37193536,conv_37193536_3,casa,msg_37193536_0009,student,1,me cuesta esta parte,20,2026-04-25 21:37:09,
37193536,conv_37193536_3,casa,msg_37193536_0010,ai,0,Dejame mostrarte un ejemplo similar.,36,2026-04-06 19:51:00,
37193536,conv_37193536_3,casa,msg_37193536_0011,student,1,no entiendo este problema,25,2026-05-02 23:19:15,
37193536,conv_37193536_3,casa,msg_37193536_0012,ai,0,Primero identifica los datos del problema.,42,.,
37193536,conv_37193536_4,casa,msg_37193536_0013,student,1,puedes explicarme paso a paso,29,.,
99000032,conv_orphan32,casa,msg_orphan32,ai,0,Recuerda que para sumar fracciones necesitas denominador comun.,63,2026-04-24 15:54:34,
37230989,conv_37230989_1,casa,msg_37230989_0001,student,1,no me sale,10,2026-04-16 18:02:13,
37230989,conv_37230989_1,casa,msg_37230989_0002,ai,0,Esta es la idea principal: divide y conquista.,46,2026-04-20 15:40:51,
37230989,conv_37230989_1,casa,msg_37230989_0003,student,1,que formula uso,15,2026-04-08 22:44:59,
37230989,conv_37230989_1,casa,msg_37230989_0004,ai,0,El resultado correcto es 24. Quieres ver el procedimiento?,58,2026-04-20 19:14:56,
37230989,conv_37230989_2,casa,msg_37230989_0005,student,1,me podrias dar otro ejemplo,27,2026-05-03 14:25:50,
37230989,conv_37230989_2,casa,msg_37230989_0006,ai,0,Multiplica ambos lados por 2 y simplifica.,42,2026-04-01 21:31:16,
37230989,conv_37230989_2,casa,msg_37230989_0007,student,1,cual es la respuesta,20,2026-05-11 23:17:54,
37230989,conv_37230989_2,casa,msg_37230989_0008,ai,0,Comprueba reemplazando el resultado en la ecuacion original.,60,2026-04-29 17:33:05,
37230989,conv_37230989_3,casa,msg_37230989_0009,student,1,explicame mejor,15,2026-03-25 15:00:48,
37305288,conv_37305288_1,casa,msg_37305288_0001,student,1,me cuesta esta parte,20,.,
37305288,conv_37305288_1,casa,msg_37305288_0002,ai,0,Dejame mostrarte un ejemplo similar.,36,2026-03-29 14:08:59,
37305288,conv_37305288_1,casa,msg_37305288_0003,student,1,no entiendo este problema,25,2026-05-08 17:09:54,
37305288,conv_37305288_1,casa,msg_37305288_0004,ai,0,Primero identifica los datos del problema.,42,2026-04-15 15:01:18,
37452458,conv_37452458_1,casa,msg_37452458_0001,student,1,puedes explicarme paso a paso,29,2026-05-07 19:56:19,
37452458,conv_37452458_1,casa,msg_37452458_0002,ai,0,Recuerda que para sumar fracciones necesitas denominador comun.,63,2026-04-24 20:32:00,
37452458,conv_37452458_1,casa,msg_37452458_0003,student,1,no me sale,10,2026-05-05 14:53:27,
37452458,conv_37452458_1,casa,msg_37452458_0004,ai,0,Esta es la idea principal: divide y conquista.,46,2026-04-10 23:36:38,
37452458,conv_37452458_2,casa,msg_37452458_0005,student,1,que formula uso,15,2026-03-24 18:57:08,
37452458,conv_37452458_2,casa,msg_37452458_0006,ai,0,El resultado correcto es 24. Quieres ver el procedimiento?,58,2026-05-06 16:29:11,
37452458,conv_37452458_2,casa,msg_37452458_0007,student,1,me podrias dar otro ejemplo,27,2026-04-13 14:18:24,
37527000,conv_37527000_1,casa,msg_37527000_0001,student,1,no entendi la regla de tres,27,2026-04-21 19:56:02,
37527000,conv_37527000_1,casa,msg_37527000_0002,ai,0,Empieza por aislar la variable x.,33,2026-03-26 18:41:03,
37527000,conv_37527000_1,casa,msg_37527000_0003,student,1,como se hace,12,2026-03-27 18:47:13,
37527000,conv_37527000_1,casa,msg_37527000_0004,ai,0,Cual paso te genera dudas?,26,.,
37527000,conv_37527000_2,casa,msg_37527000_0005,student,1,me cuesta esta parte,20,2026-04-23 17:59:29,
37527000,conv_37527000_2,casa,msg_37527000_0006,ai,0,Dejame mostrarte un ejemplo similar.,36,2026-05-09 14:19:07,
37527000,conv_37527000_2,casa,msg_37527000_0007,student,1,no entiendo este problema,25,2026-05-04 20:56:28,
37662974,conv_37662974_1,casa,msg_37662974_0001,student,1,como resuelvo esto,18,2026-03-30 17:03:22,
37662974,conv_37662974_1,casa,msg_37662974_0002,ai,0,Aplica la formula directamente: a/b = c/d.,42,2026-04-08 20:36:06,
37662974,conv_37662974_1,casa,msg_37662974_0003,student,1,esa respuesta es correcta?,26,.,
37666433,conv_37666433_1,casa,msg_37666433_0001,student,1,no me sale,10,.,
37666433,conv_37666433_1,casa,msg_37666433_0002,ai,0,Esta es la idea principal: divide y conquista.,46,2026-04-28 22:28:24,
37666433,conv_37666433_1,casa,msg_37666433_0003,student,1,que formula uso,15,2026-04-10 20:20:01,
37666433,conv_37666433_1,casa,msg_37666433_0004,ai,0,El resultado correcto es 24. Quieres ver el procedimiento?,58,2026-04-02 19:04:31,
37666433,conv_37666433_2,casa,msg_37666433_0005,student,1,me podrias dar otro ejemplo,27,.,
37666433,conv_37666433_2,casa,msg_37666433_0006,ai,0,Multiplica ambos lados por 2 y simplifica.,42,2026-05-02 18:33:05,
37666433,conv_37666433_2,casa,msg_37666433_0007,student,1,cual es la respuesta,20,2026-03-26 15:00:25,
37670623,conv_37670623_1,casa,msg_37670623_0001,student,1,como se hace,12,2026-04-17 18:32:25,
37670623,conv_37670623_1,casa,msg_37670623_0002,ai,0,Cual paso te genera dudas?,26,2026-04-04 22:46:33,
37670623,conv_37670623_1,casa,msg_37670623_0003,student,1,me cuesta esta parte,20,2026-05-09 21:09:48,
37670623,conv_37670623_1,casa,msg_37670623_0004,ai,0,Dejame mostrarte un ejemplo similar.,36,2026-05-03 17:09:40,
37670623,conv_37670623_2,casa,msg_37670623_0005,student,1,no entiendo este problema,25,2026-04-01 20:01:42,
37855256,conv_37855256_1,casa,msg_37855256_0001,student,1,como resuelvo esto,18,2026-04-27 18:04:28,
37855256,conv_37855256_1,casa,msg_37855256_0002,ai,0,Aplica la formula directamente: a/b = c/d.,42,2026-04-04 17:58:12,
37855256,conv_37855256_1,casa,msg_37855256_0003,student,1,esa respuesta es correcta?,26,2026-05-04 17:57:21,
37855256,conv_37855256_1,casa,msg_37855256_0004,ai,0,Buen intento! Revisa el signo en el segundo paso.,49,2026-04-28 20:45:43,
37855256,conv_37855256_2,casa,msg_37855256_0005,student,1,como simplifico esa fraccion,28,2026-04-27 18:54:42,
37855256,conv_37855256_2,casa,msg_37855256_0006,ai,0,Intentalo de nuevo aplicando lo que vimos.,42,2026-03-25 17:31:32,
37855256,conv_37855256_2,casa,msg_37855256_0007,student,1,ayuda con factorizacion,23,2026-04-12 18:01:37,
37855256,conv_37855256_2,casa,msg_37855256_0008,ai,0,Te dare una pista: factoriza primero.,37,2026-04-11 21:09:52,
37855256,conv_37855256_3,casa,msg_37855256_0009,student,1,no entendi la regla de tres,27,2026-04-30 17:13:02,
37855256,conv_37855256_3,casa,msg_37855256_0010,ai,0,Empieza por aislar la variable x.,33,2026-03-29 20:46:35,
37855256,conv_37855256_3,casa,msg_37855256_0011,student,1,como se hace,12,2026-05-11 14:59:50,
37855256,conv_37855256_3,casa,msg_37855256_0012,ai,0,Cual paso te genera dudas?,26,.,
37855256,conv_37855256_4,casa,msg_37855256_0013,student,1,me cuesta esta parte,20,2026-03-24 23:56:24,
37943319,conv_37943319_1,casa,msg_37943319_0001,student,1,podrias resolverlo por mi,25,2026-05-07 23:36:57,
37943319,conv_37943319_1,casa,msg_37943319_0002,ai,0,Vamos a resolverlo juntos paso a paso.,38,2026-04-09 16:15:45,
37943319,conv_37943319_1,casa,msg_37943319_0003,student,1,como resuelvo esto,18,2026-03-30 14:19:31,
37943319,conv_37943319_1,casa,msg_37943319_0004,ai,0,Aplica la formula directamente: a/b = c/d.,42,2026-04-02 23:33:13,
37943319,conv_37943319_2,casa,msg_37943319_0005,student,1,esa respuesta es correcta?,26,2026-04-30 14:00:48,
37997626,conv_37997626_1,casa,msg_37997626_0001,student,1,no me sale,10,.,
37997626,conv_37997626_1,casa,msg_37997626_0002,ai,0,Esta es la idea principal: divide y conquista.,46,2026-04-25 20:29:25,
37997626,conv_37997626_1,casa,msg_37997626_0003,student,1,que formula uso,15,2026-04-27 16:13:03,
37997626,conv_37997626_1,casa,msg_37997626_0004,ai,0,El resultado correcto es 24. Quieres ver el procedimiento?,58,2026-04-09 14:09:02,
37997626,conv_37997626_2,casa,msg_37997626_0005,student,1,me podrias dar otro ejemplo,27,.,
37997626,conv_37997626_2,casa,msg_37997626_0006,ai,0,Multiplica ambos lados por 2 y simplifica.,42,2026-04-17 19:55:26,
38172467,conv_38172467_1,casa,msg_38172467_0001,student,1,cual es la respuesta,20,2026-04-02 21:46:10,
38172467,conv_38172467_1,casa,msg_38172467_0002,ai,0,Comprueba reemplazando el resultado en la ecuacion original.,60,2026-05-11 20:40:37,
38293525,conv_38293525_1,casa,msg_38293525_0001,student,1,explicame mejor,15,.,
38293525,conv_38293525_1,casa,msg_38293525_0002,ai,0,Practica con el ejercicio similar de la pagina 47.,50,2026-04-07 23:59:39,
38293525,conv_38293525_1,casa,msg_38293525_0003,student,1,podrias resolverlo por mi,25,2026-04-01 15:48:18,
38293525,conv_38293525_1,casa,msg_38293525_0004,ai,0,Vamos a resolverlo juntos paso a paso.,38,2026-04-28 18:25:55,
