user_id,user_answer_id,topic_name,subtopic,question_text,is_correct,answer_status,answer_option_text,answer_feedback,ts_created,date_created
39463405,ans_39463405_0001,Aritmetica,Fracciones,Cuanto es 2+3?,1,CORRECT,a) 5,Correcto.,2026-03-24 15:05:34,
39463405,ans_39463405_0002,Algebra,Ecuaciones,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-03-24 15:25:14,
39463405,ans_39463405_0003,Geometria,Areas,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-05-02 10:08:27,
39531700,ans_39531700_0001,Probabilidad,Probabilidad simple,Area del cuadrado de lado 4,0,INCORRECT,d) 5,Incorrecto.,2026-04-26 17:05:52,
39531700,ans_39531700_0002,Estadistica,Media,10% de 50,0,INCORRECT,a) 25,Incorrecto.,2026-03-27 21:15:46,
39531700,ans_39531700_0003,Funciones,Pendiente,Si 3 es par o impar,1,CORRECT,b) impar,Correcto.,2026-04-14 19:28:12,
39531700,ans_39531700_0004,Aritmetica,Porcentajes,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-04-30 15:47:50,
39531700,ans_39531700_0005,Algebra,Fracciones,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-04-05 10:03:46,
39531700,ans_39531700_0006,Geometria,Ecuaciones,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-05-01 13:21:05,
39531700,ans_39531700_0007,Probabilidad,Areas,Area del cuadrado de lado 4,0,INCORRECT,d) 5,Incorrecto.,2026-04-08 21:59:07,
39588568,ans_39588568_0001,Estadistica,Probabilidad simple,10% de 50,0,INCORRECT,a) 25,Incorrecto.,2026-03-29 08:12:55,
39588568,ans_39588568_0002,Funciones,Media,Si 3 es par o impar,1,CORRECT,b) impar,Correcto.,2026-04-07 12:09:41,
39588568,ans_39588568_0003,Aritmetica,Pendiente,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-04-16 08:05:51,
39588568,ans_39588568_0004,Algebra,Porcentajes,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-05-08 08:45:16,
39588568,ans_39588568_0005,Geometria,Fracciones,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-04-09 17:16:55,
39588568,ans_39588568_0006,Probabilidad,Ecuaciones,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-04-26 21:06:10,
39588568,ans_39588568_0007,Estadistica,Areas,10% de 50,1,CORRECT,a) 25,Correcto.,2026-05-09 14:25:40,
39625124,ans_39625124_0001,Funciones,Probabilidad simple,Si 3 es par o impar,0,INCORRECT,b) impar,Incorrecto.,2026-03-29 09:42:29,
39625124,ans_39625124_0002,Aritmetica,Media,Cuanto es 2+3?,1,CORRECT,a) 5,Correcto.,2026-03-25 13:53:05,
39625124,ans_39625124_0003,Algebra,Pendiente,Que es 1/2 + 1/4?,0,INCORRECT,b) 3/4,Incorrecto.,2026-04-07 14:36:02,
39667843,ans_39667843_0001,Geometria,Porcentajes,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-03-28 19:26:08,
39667843,ans_39667843_0002,Probabilidad,Fracciones,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-04-12 18:32:12,
39667843,ans_39667843_0003,Estadistica,Ecuaciones,10% de 50,0,INCORRECT,a) 25,Incorrecto.,2026-04-20 09:42:35,
39667843,ans_39667843_0004,Funciones,Areas,Si 3 es par o impar,0,INCORRECT,b) impar,Incorrecto.,2026-04-04 19:53:59,
39685383,ans_39685383_0001,Aritmetica,Probabilidad simple,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-04-15 09:09:35,
39685383,ans_39685383_0002,Algebra,Media,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-05-06 15:14:54,
39685383,ans_39685383_0003,Geometria,Pendiente,Resuelve x+5=10,0,INCORRECT,c) 16,Incorrecto.,2026-04-02 12:22:34,
39685383,ans_39685383_0004,Probabilidad,Porcentajes,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-04-19 17:37:01,
39685383,ans_39685383_0005,Estadistica,Fracciones,10% de 50,0,INCORRECT,a) 25,Incorrecto.,2026-04-14 17:43:21,
39685383,ans_39685383_0006,Funciones,Ecuaciones,Si 3 es par o impar,1,CORRECT,b) impar,Correcto.,2026-04-28 11:39:35,
39685383,ans_39685383_0007,Aritmetica,Areas,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-03-30 21:47:21,
39685383,ans_39685383_0008,Algebra,Probabilidad simple,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-04-01 14:25:17,
39685383,ans_39685383_0009,Geometria,Media,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-05-06 10:15:37,
39739199,ans_39739199_0001,Probabilidad,Pendiente,Area del cuadrado de lado 4,0,INCORRECT,d) 5,Incorrecto.,2026-05-09 14:30:02,
39739199,ans_39739199_0002,Estadistica,Porcentajes,10% de 50,1,CORRECT,a) 25,Correcto.,2026-04-15 15:29:42,
39739199,ans_39739199_0003,Funciones,Fracciones,Si 3 es par o impar,1,CORRECT,b) impar,Correcto.,2026-05-03 20:39:23,
39739199,ans_39739199_0004,Aritmetica,Ecuaciones,Cuanto es 2+3?,1,CORRECT,a) 5,Correcto.,2026-04-11 14:36:39,
39739199,ans_39739199_0005,Algebra,Areas,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-05-01 15:25:36,
39802400,ans_39802400_0001,Geometria,Probabilidad simple,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-04-09 18:15:54,
39802400,ans_39802400_0002,Probabilidad,Media,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-03-30 08:51:50,
39802400,ans_39802400_0003,Estadistica,Pendiente,10% de 50,0,INCORRECT,a) 25,Incorrecto.,2026-04-17 08:33:51,
39802400,ans_39802400_0004,Funciones,Porcentajes,Si 3 es par o impar,1,CORRECT,b) impar,Correcto.,2026-04-05 16:08:35,
39802400,ans_39802400_0005,Aritmetica,Fracciones,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-04-08 17:10:45,
39802400,ans_39802400_0006,Algebra,Ecuaciones,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-04-21 14:30:33,
39802400,ans_39802400_0007,Geometria,Areas,Resuelve x+5=10,0,INCORRECT,c) 16,Incorrecto.,2026-04-17 10:23:05,
39802400,ans_39802400_0008,Probabilidad,Probabilidad simple,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-03-28 19:08:40,
39802400,ans_39802400_0009,Estadistica,Media,10% de 50,1,CORRECT,a) 25,Correcto.,2026-04-17 20:08:32,
39949995,ans_39949995_0001,Funciones,Pendiente,Si 3 es par o impar,0,INCORRECT,b) impar,Incorrecto.,2026-03-26 20:47:45,
39949995,ans_39949995_0002,Aritmetica,Porcentajes,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-05-06 20:38:13,
39949995,ans_39949995_0003,Algebra,Fracciones,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-05-10 12:36:03,
39949995,ans_39949995_0004,Geometria,Ecuaciones,Resuelve x+5=10,0,INCORRECT,c) 16,Incorrecto.,2026-04-11 17:53:16,
39949995,ans_39949995_0005,Probabilidad,Areas,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-04-07 13:13:02,
39949995,ans_39949995_0006,Estadistica,Probabilidad simple,10% de 50,1,CORRECT,a) 25,Correcto.,2026-05-05 08:22:25,
39949995,ans_39949995_0007,Funciones,Media,Si 3 es par o impar,1,CORRECT,b) impar,Correcto.,2026-04-20 15:19:00,
39949995,ans_39949995_0008,Aritmetica,Pendiente,Cuanto es 2+3?,1,CORRECT,a) 5,Correcto.,2026-04-03 08:17:30,
39949995,ans_39949995_0009,Algebra,Porcentajes,Que es 1/2 + 1/4?,0,INCORRECT,b) 3/4,Incorrecto.,2026-04-18 11:52:15,
39949995,ans_39949995_0010,Geometria,Fracciones,Resuelve x+5=10,0,INCORRECT,c) 16,Incorrecto.,2026-03-29 20:46:35,
39990301,ans_39990301_0001,Probabilidad,Ecuaciones,Area del cuadrado de lado 4,0,INCORRECT,d) 5,Incorrecto.,2026-04-26 12:50:17,
39990301,ans_39990301_0002,Estadistica,Areas,10% de 50,1,CORRECT,a) 25,Correcto.,2026-04-10 19:58:10,
39990301,ans_39990301_0003,Funciones,Probabilidad simple,Si 3 es par o impar,0,INCORRECT,b) impar,Incorrecto.,2026-04-22 17:03:04,
39990301,ans_39990301_0004,Aritmetica,Media,Cuanto es 2+3?,1,CORRECT,a) 5,Correcto.,2026-05-11 12:48:46,
39990301,ans_39990301_0005,Algebra,Pendiente,Que es 1/2 + 1/4?,0,INCORRECT,b) 3/4,Incorrecto.,2026-04-14 12:30:58,
39990301,ans_39990301_0006,Geometria,Porcentajes,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-04-23 21:51:02,
40087979,ans_40087979_0001,Probabilidad,Fracciones,Area del cuadrado de lado 4,0,INCORRECT,d) 5,Incorrecto.,2026-04-22 13:13:42,
40087979,ans_40087979_0002,Estadistica,Ecuaciones,10% de 50,1,CORRECT,a) 25,Correcto.,2026-03-27 12:48:57,
40087979,ans_40087979_0003,Funciones,Areas,Si 3 es par o impar,0,INCORRECT,b) impar,Incorrecto.,2026-05-11 08:59:23,
40087979,ans_40087979_0004,Aritmetica,Probabilidad simple,Cuanto es 2+3?,1,CORRECT,a) 5,Correcto.,2026-04-21 08:03:53,
40087979,ans_40087979_0005,Algebra,Media,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-04-20 11:44:55,
40087979,ans_40087979_0006,Geometria,Pendiente,Resuelve x+5=10,0,INCORRECT,c) 16,Incorrecto.,2026-04-19 16:03:05,
40087979,ans_40087979_0007,Probabilidad,Porcentajes,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-04-13 08:39:47,
40087979,ans_40087979_0008,Estadistica,Fracciones,10% de 50,1,CORRECT,a) 25,Correcto.,2026-03-31 11:22:11,
40087979,ans_40087979_0009,Funciones,Ecuaciones,Si 3 es par o impar,1,CORRECT,b) impar,Correcto.,2026-04-01 17:37:32,
40116446,ans_40116446_0001,Aritmetica,Areas,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-04-17 21:53:23,
40116446,ans_40116446_0002,Algebra,Probabilidad simple,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-04-14 14:48:35,
40116446,ans_40116446_0003,Geometria,Media,Resuelve x+5=10,0,INCORRECT,c) 16,Incorrecto.,2026-03-30 19:14:26,
40116446,ans_40116446_0004,Probabilidad,Pendiente,Area del cuadrado de lado 4,0,INCORRECT,d) 5,Incorrecto.,2026-04-17 09:30:39,
40116446,ans_40116446_0005,Estadistica,Porcentajes,10% de 50,0,INCORRECT,a) 25,Incorrecto.,2026-04-03 10:59:09,
40116446,ans_40116446_0006,Funciones,Fracciones,Si 3 es par o impar,0,INCORRECT,b) impar,Incorrecto.,2026-04-02 18:31:45,
40116446,ans_40116446_0007,Aritmetica,Ecuaciones,Cuanto es 2+3?,1,CORRECT,a) 5,Correcto.,2026-04-11 14:58:30,
40116446,ans_40116446_0008,Algebra,Areas,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-04-24 15:32:43,
40118366,ans_40118366_0001,Geometria,Probabilidad simple,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-04-06 09:26:14,
40118366,ans_40118366_0002,Probabilidad,Media,Area del cuadrado de lado 4,0,INCORRECT,d) 5,Incorrecto.,2026-04-20 18:18:08,
40118366,ans_40118366_0003,Estadistica,Pendiente,10% de 50,0,INCORRECT,a) 25,Incorrecto.,2026-04-16 21:10:06,
40118366,ans_40118366_0004,Funciones,Porcentajes,Si 3 es par o impar,0,INCORRECT,b) impar,Incorrecto.,2026-04-21 16:02:18,
40118366,ans_40118366_0005,Aritmetica,Fracciones,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-04-14 15:41:01,
40146768,ans_40146768_0001,Algebra,Ecuaciones,Que es 1/2 + 1/4?,0,INCORRECT,b) 3/4,Incorrecto.,2026-04-30 12:55:16,
40146768,ans_40146768_0002,Geometria,Areas,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-04-25 16:59:42,
40146768,ans_40146768_0003,Probabilidad,Probabilidad simple,Area del cuadrado de lado 4,0,INCORRECT,d) 5,Incorrecto.,2026-04-22 13:11:31,
40146768,ans_40146768_0004,Estadistica,Media,10% de 50,0,INCORRECT,a) 25,Incorrecto.,2026-03-24 20:52:54,
40146768,ans_40146768_0005,Funciones,Pendiente,Si 3 es par o impar,1,CORRECT,b) impar,Correcto.,2026-04-02 13:21:33,
40146768,ans_40146768_0006,Aritmetica,Porcentajes,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-05-10 14:51:29,
40146768,ans_40146768_0007,Algebra,Fracciones,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-04-06 12:23:11,
40146768,ans_40146768_0008,Geometria,Ecuaciones,Resuelve x+5=10,0,INCORRECT,c) 16,Incorrecto.,2026-05-07 18:31:07,
40146768,ans_40146768_0009,Probabilidad,Areas,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-03-31 16:28:01,
40146768,ans_40146768_0010,Estadistica,Probabilidad simple,10% de 50,1,CORRECT,a) 25,Correcto.,2026-04-07 21:39:50,
40527250,ans_40527250_0001,Funciones,Media,Si 3 es par o impar,0,INCORRECT,b) impar,Incorrecto.,2026-05-10 15:26:26,
40552120,ans_40552120_0001,Aritmetica,Pendiente,Cuanto es 2+3?,1,CORRECT,a) 5,Correcto.,2026-04-12 14:05:41,
40552120,ans_40552120_0002,Algebra,Porcentajes,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-04-29 13:39:21,
40552120,ans_40552120_0003,Geometria,Fracciones,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-03-29 13:10:00,
40552120,ans_40552120_0004,Probabilidad,Ecuaciones,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-04-16 20:15:29,
40552120,ans_40552120_0005,Estadistica,Areas,10% de 50,0,INCORRECT,a) 25,Incorrecto.,2026-04-21 18:39:35,
40552120,ans_40552120_0006,Funciones,Probabilidad simple,Si 3 es par o impar,1,CORRECT,b) impar,Correcto.,2026-05-04 12:29:40,
40552120,ans_40552120_0007,Aritmetica,Media,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-03-27 17:48:14,
40552120,ans_40552120_0008,Algebra,Pendiente,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-05-08 12:14:59,
40552120,ans_40552120_0009,Geometria,Porcentajes,Resuelve x+5=10,0,INCORRECT,c) 16,Incorrecto.,2026-04-06 08:05:24,
40552120,ans_40552120_0010,Probabilidad,Fracciones,Area del cuadrado de lado 4,0,INCORRECT,d) 5,Incorrecto.,2026-04-09 08:43:33,
40566150,ans_40566150_0001,Estadistica,Ecuaciones,10% de 50,1,CORRECT,a) 25,Correcto.,2026-03-26 08:38:07,
40584176,ans_40584176_0001,Funciones,Areas,Si 3 es par o impar,1,CORRECT,b) impar,Correcto.,2026-04-20 10:35:00,
40584176,ans_40584176_0002,Aritmetica,Probabilidad simple,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-05-02 19:34:15,
40584176,ans_40584176_0003,Algebra,Media,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-04-13 13:34:42,
40584176,ans_40584176_0004,Geometria,Pendiente,Resuelve x+5=10,0,INCORRECT,c) 16,Incorrecto.,2026-05-05 17:54:46,
40584176,ans_40584176_0005,Probabilidad,Porcentajes,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-05-02 21:49:41,
40584176,ans_40584176_0006,Estadistica,Fracciones,10% de 50,1,CORRECT,a) 25,Correcto.,2026-04-09 18:11:31,
40584176,ans_40584176_0007,Funciones,Ecuaciones,Si 3 es par o impar,0,INCORRECT,b) impar,Incorrecto.,2026-04-03 21:08:39,
40584176,ans_40584176_0008,Aritmetica,Areas,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-04-07 16:51:29,
40629978,ans_40629978_0001,Algebra,Probabilidad simple,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-04-28 17:26:56,
40629978,ans_40629978_0002,Geometria,Media,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-04-17 21:20:37,
40629978,ans_40629978_0003,Probabilidad,Pendiente,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-03-25 14:14:56,
40629978,ans_40629978_0004,Estadistica,Porcentajes,10% de 50,0,INCORRECT,a) 25,Incorrecto.,2026-04-02 11:25:46,
40629978,ans_40629978_0005,Funciones,Fracciones,Si 3 es par o impar,0,INCORRECT,b) impar,Incorrecto.,2026-04-28 16:34:30,
40629978,ans_40629978_0006,Aritmetica,Ecuaciones,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-04-07 14:46:58,
40629978,ans_40629978_0007,Algebra,Areas,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-04-06 20:06:18,
40629978,ans_40629978_0008,Geometria,Probabilidad simple,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-04-14 21:45:50,
40629978,ans_40629978_0009,Probabilidad,Media,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-05-12 21:43:35,
40629978,ans_40629978_0010,Estadistica,Pendiente,10% de 50,0,INCORRECT,a) 25,Incorrecto.,2026-04-16 16:17:22,
40681607,ans_40681607_0001,Funciones,Porcentajes,Si 3 es par o impar,0,INCORRECT,b) impar,Incorrecto.,2026-03-30 20:15:36,
40681607,ans_40681607_0002,Aritmetica,Fracciones,Cuanto es 2+3?,1,CORRECT,a) 5,Correcto.,2026-05-05 12:31:27,
40740638,ans_40740638_0001,Algebra,Ecuaciones,Que es 1/2 + 1/4?,0,INCORRECT,b) 3/4,Incorrecto.,2026-03-28 08:59:11,
40828723,ans_40828723_0001,Geometria,Areas,Resuelve x+5=10,0,INCORRECT,c) 16,Incorrecto.,2026-04-05 17:07:34,
40828723,ans_40828723_0002,Probabilidad,Probabilidad simple,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-04-22 18:10:47,
40828723,ans_40828723_0003,Estadistica,Media,10% de 50,1,CORRECT,a) 25,Correcto.,2026-05-11 10:39:52,
40828723,ans_40828723_0004,Funciones,Pendiente,Si 3 es par o impar,0,INCORRECT,b) impar,Incorrecto.,2026-04-20 11:44:55,
40828723,ans_40828723_0005,Aritmetica,Porcentajes,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-03-31 20:10:50,
40828723,ans_40828723_0006,Algebra,Fracciones,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-04-09 11:36:07,
40837057,ans_40837057_0001,Geometria,Ecuaciones,Resuelve x+5=10,0,INCORRECT,c) 16,Incorrecto.,2026-05-06 18:03:07,
40848396,ans_40848396_0001,Probabilidad,Areas,Area del cuadrado de lado 4,0,INCORRECT,d) 5,Incorrecto.,2026-03-24 09:16:02,
40848396,ans_40848396_0002,Estadistica,Probabilidad simple,10% de 50,1,CORRECT,a) 25,Correcto.,2026-04-17 20:15:05,
40848396,ans_40848396_0003,Funciones,Media,Si 3 es par o impar,1,CORRECT,b) impar,Correcto.,2026-05-02 18:02:30,
40848396,ans_40848396_0004,Aritmetica,Pendiente,Cuanto es 2+3?,1,CORRECT,a) 5,Correcto.,2026-04-19 19:00:02,
40848396,ans_40848396_0005,Algebra,Porcentajes,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-04-08 15:10:36,
40848396,ans_40848396_0006,Geometria,Fracciones,Resuelve x+5=10,0,INCORRECT,c) 16,Incorrecto.,2026-04-21 10:21:31,
40848396,ans_40848396_0007,Probabilidad,Ecuaciones,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-03-24 13:57:51,
40848396,ans_40848396_0008,Estadistica,Areas,10% de 50,1,CORRECT,a) 25,Correcto.,2026-05-05 15:08:44,
40848396,ans_40848396_0009,Funciones,Probabilidad simple,Si 3 es par o impar,1,CORRECT,b) impar,Correcto.,2026-04-16 13:59:44,
40860330,ans_40860330_0001,Aritmetica,Media,Cuanto es 2+3?,1,CORRECT,a) 5,Correcto.,2026-03-29 16:28:48,
40860330,ans_40860330_0002,Algebra,Pendiente,Que es 1/2 + 1/4?,0,INCORRECT,b) 3/4,Incorrecto.,2026-03-31 20:32:41,
40860330,ans_40860330_0003,Geometria,Porcentajes,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-04-01 17:28:47,
40860330,ans_40860330_0004,Probabilidad,Fracciones,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-04-14 18:05:12,
40860330,ans_40860330_0005,Estadistica,Ecuaciones,10% de 50,1,CORRECT,a) 25,Correcto.,2026-05-06 20:31:40,
40860330,ans_40860330_0006,Funciones,Areas,Si 3 es par o impar,1,CORRECT,b) impar,Correcto.,2026-04-10 09:29:02,
40860330,ans_40860330_0007,Aritmetica,Probabilidad simple,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-04-24 13:52:14,
40860330,ans_40860330_0008,Algebra,Media,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-04-27 13:57:36,
41060885,ans_41060885_0001,Geometria,Pendiente,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-05-02 19:08:02,
41060885,ans_41060885_0002,Probabilidad,Porcentajes,Area del cuadrado de lado 4,0,INCORRECT,d) 5,Incorrecto.,2026-04-28 21:33:47,
41060885,ans_41060885_0003,Estadistica,Fracciones,10% de 50,1,CORRECT,a) 25,Correcto.,2026-04-08 11:19:02,
41060885,ans_41060885_0004,Funciones,Ecuaciones,Si 3 es par o impar,1,CORRECT,b) impar,Correcto.,2026-04-18 16:34:03,
41060885,ans_41060885_0005,Aritmetica,Areas,Cuanto es 2+3?,1,CORRECT,a) 5,Correcto.,2026-04-27 18:41:36,
41171808,ans_41171808_0001,Algebra,Probabilidad simple,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-04-06 08:33:48,
41171808,ans_41171808_0002,Geometria,Media,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-04-25 13:49:39,
41171808,ans_41171808_0003,Probabilidad,Pendiente,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-04-23 09:26:07,
41171808,ans_41171808_0004,Estadistica,Porcentajes,10% de 50,0,INCORRECT,a) 25,Incorrecto.,2026-04-21 14:08:42,
41171808,ans_41171808_0005,Funciones,Fracciones,Si 3 es par o impar,1,CORRECT,b) impar,Correcto.,2026-04-15 14:11:03,
41171808,ans_41171808_0006,Aritmetica,Ecuaciones,Cuanto es 2+3?,1,CORRECT,a) 5,Correcto.,2026-04-19 10:28:51,
41171808,ans_41171808_0007,Algebra,Areas,Que es 1/2 + 1/4?,0,INCORRECT,b) 3/4,Incorrecto.,2026-04-03 12:24:21,
41171808,ans_41171808_0008,Geometria,Probabilidad simple,Resuelve x+5=10,0,INCORRECT,c) 16,Incorrecto.,2026-04-29 20:14:45,
41196260,ans_41196260_0001,Probabilidad,Media,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-04-06 20:15:02,
41196260,ans_41196260_0002,Estadistica,Pendiente,10% de 50,0,INCORRECT,a) 25,Incorrecto.,2026-04-01 14:07:49,
41196260,ans_41196260_0003,Funciones,Porcentajes,Si 3 es par o impar,1,CORRECT,b) impar,Correcto.,2026-04-12 12:42:40,
41196260,ans_41196260_0004,Aritmetica,Fracciones,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-05-05 16:49:14,
41196260,ans_41196260_0005,Algebra,Ecuaciones,Que es 1/2 + 1/4?,0,INCORRECT,b) 3/4,Incorrecto.,2026-04-03 11:55:57,
41196260,ans_41196260_0006,Geometria,Areas,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-04-21 15:03:19,
41222399,ans_41222399_0001,Probabilidad,Probabilidad simple,Area del cuadrado de lado 4,0,INCORRECT,d) 5,Incorrecto.,2026-05-12 10:30:44,
41222399,ans_41222399_0002,Estadistica,Media,10% de 50,0,INCORRECT,a) 25,Incorrecto.,2026-04-09 08:19:31,
41222399,ans_41222399_0003,Funciones,Pendiente,Si 3 es par o impar,0,INCORRECT,b) impar,Incorrecto.,2026-04-24 18:07:49,
41222399,ans_41222399_0004,Aritmetica,Porcentajes,Cuanto es 2+3?,1,CORRECT,a) 5,Correcto.,2026-05-12 10:30:44,
41222399,ans_41222399_0005,Algebra,Fracciones,Que es 1/2 + 1/4?,0,INCORRECT,b) 3/4,Incorrecto.,2026-03-31 19:14:02,
41222399,ans_41222399_0006,Geometria,Ecuaciones,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-04-16 16:02:04,
41222399,ans_41222399_0007,Probabilidad,Areas,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-04-26 15:47:14,
41222399,ans_41222399_0008,Estadistica,Probabilidad simple,10% de 50,1,CORRECT,a) 25,Correcto.,2026-05-07 19:03:53,
41222399,ans_41222399_0009,Funciones,Media,Si 3 es par o impar,0,INCORRECT,b) impar,Incorrecto.,2026-05-08 11:46:35,
41222399,ans_41222399_0010,Aritmetica,Pendiente,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-04-16 19:47:05,
41227180,ans_41227180_0001,Algebra,Porcentajes,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-05-03 16:56:34,
41227180,ans_41227180_0002,Geometria,Fracciones,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-04-27 13:09:33,
41227180,ans_41227180_0003,Probabilidad,Ecuaciones,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-04-21 17:05:39,
41227180,ans_41227180_0004,Estadistica,Areas,10% de 50,1,CORRECT,a) 25,Correcto.,2026-04-18 21:02:45,
41227180,ans_41227180_0005,Funciones,Probabilidad simple,Si 3 es par o impar,1,CORRECT,b) impar,Correcto.,2026-03-24 09:16:02,
41286187,ans_41286187_0001,Aritmetica,Media,Cuanto es 2+3?,1,CORRECT,a) 5,Correcto.,2026-04-07 15:45:57,
41286187,ans_41286187_0002,Algebra,Pendiente,Que es 1/2 + 1/4?,1,CORRECT,b) 3/4,Correcto.,2026-04-19 16:22:44,
41286187,ans_41286187_0003,Geometria,Porcentajes,Resuelve x+5=10,1,CORRECT,c) 16,Correcto.,2026-05-12 11:58:07,
41286187,ans_41286187_0004,Probabilidad,Fracciones,Area del cuadrado de lado 4,1,CORRECT,d) 5,Correcto.,2026-04-05 14:14:59,
41286187,ans_41286187_0005,Estadistica,Ecuaciones,10% de 50,1,CORRECT,a) 25,Correcto.,2026-04-03 20:27:08,
41286187,ans_41286187_0006,Funciones,Areas,Si 3 es par o impar,0,INCORRECT,b) impar,Incorrecto.,2026-05-02 18:19:58,
41449013,ans_41449013_0001,Aritmetica,Probabilidad simple,Cuanto es 2+3?,0,INCORRECT,a) 5,Incorrecto.,2026-05-11 18:31:44,
