user_id,conversation_id,conversation_mode,message_id,message_type,is_student,message_text,topic_name,subtopic_name,question_text,is_correct,answer_correct,answer_option_text,answer_feedback,ts_created,date_created
22719469,conv_esc_22719469_1,escuela,msg_esc_22719469_0001,student,1,Como resuelvo esta pregunta?,Probabilidad,Porcentajes,Resuelve x^2 - 9 = 0,1,True,b) 0.25,Correcto! Bien hecho.,2026-04-24 08:11:27,
22719469,conv_esc_22719469_1,escuela,msg_esc_22719469_0002,ai,0,Vamos a resolverlo paso a paso.,Estadistica,Sistemas de ecuaciones,Cuanto es 15% de 200?,0,False,c) 16,Incorrecto. Revisa el procedimiento.,2026-04-10 14:08:39,
22860735,conv_esc_22860735_1,escuela,msg_esc_22860735_0001,student,1,Como resuelvo esta pregunta?,Funciones,Razones y proporciones,Razon entre 4 y 12,0,False,d) 4,Incorrecto. Revisa el procedimiento.,2026-04-09 10:54:37,
22860735,conv_esc_22860735_1,escuela,msg_esc_22860735_0002,ai,0,Vamos a resolverlo paso a paso.,Aritmetica,Fracciones,Cual es el valor de x si 2x+5=15?,0,False,a) 5,Incorrecto. Revisa el procedimiento.,2026-04-07 08:39:58,
22860735,conv_esc_22860735_1,escuela,msg_esc_22860735_0003,student,1,Como resuelvo esta pregunta?,Algebra,Ecuaciones lineales,Que porcentaje de 80 es 20?,1,True,b) 10,Correcto! Bien hecho.,2026-04-24 10:22:31,
22860735,conv_esc_22860735_2,escuela,msg_esc_22860735_0004,ai,0,Vamos a resolverlo paso a paso.,Geometria,Areas y perimetros,Calcula el area del rectangulo de lados 5 y 8,1,True,c) 25,Correcto! Bien hecho.,2026-05-07 15:12:19,
22860735,conv_esc_22860735_2,escuela,msg_esc_22860735_0005,student,1,Como resuelvo esta pregunta?,Probabilidad,Probabilidad simple,Si 3/4 de un numero es 12 cual es el numero?,0,False,d) 30,Incorrecto. Revisa el procedimiento.,2026-05-03 12:23:30,
22860735,conv_esc_22860735_2,escuela,msg_esc_22860735_0006,ai,0,Vamos a resolverlo paso a paso.,Estadistica,Medidas centrales,Probabilidad de obtener par en un dado,1,True,a) 0.5,Correcto! Bien hecho.,2026-03-28 08:17:40,
22860735,conv_esc_22860735_3,escuela,msg_esc_22860735_0007,student,1,Como resuelvo esta pregunta?,Funciones,Pendiente,Resuelve x^2 - 9 = 0,1,True,b) 0.25,Correcto! Bien hecho.,2026-04-21 12:19:28,
22860735,conv_esc_22860735_3,escuela,msg_esc_22860735_0008,ai,0,Vamos a resolverlo paso a paso.,Aritmetica,Porcentajes,Cuanto es 15% de 200?,0,False,c) 16,Incorrecto. Revisa el procedimiento.,2026-03-25 13:15:57,
22860735,conv_esc_22860735_3,escuela,msg_esc_22860735_0009,student,1,Como resuelvo esta pregunta?,Algebra,Sistemas de ecuaciones,Razon entre 4 y 12,0,False,d) 4,Incorrecto. Revisa el procedimiento.,2026-04-26 12:28:26,
22860735,conv_esc_22860735_4,escuela,msg_esc_22860735_0010,ai,0,Vamos a resolverlo paso a paso.,Geometria,Razones y proporciones,Cual es el valor de x si 2x+5=15?,0,False,a) 5,Incorrecto. Revisa el procedimiento.,2026-04-08 08:48:18,
22860735,conv_esc_22860735_4,escuela,msg_esc_22860735_0011,student,1,Como resuelvo esta pregunta?,Probabilidad,Fracciones,Que porcentaje de 80 es 20?,1,True,b) 10,Correcto! Bien hecho.,2026-03-31 11:48:24,
22879993,conv_esc_22879993_1,escuela,msg_esc_22879993_0001,student,1,Como resuelvo esta pregunta?,Estadistica,Ecuaciones lineales,Calcula el area del rectangulo de lados 5 y 8,1,True,c) 25,Correcto! Bien hecho.,2026-04-21 11:55:27,
22879993,conv_esc_22879993_1,escuela,msg_esc_22879993_0002,ai,0,Vamos a resolverlo paso a paso.,Funciones,Areas y perimetros,Si 3/4 de un numero es 12 cual es el numero?,1,True,d) 30,Correcto! Bien hecho.,2026-04-12 08:09:36,
22879993,conv_esc_22879993_1,escuela,msg_esc_22879993_0003,student,1,Como resuelvo esta pregunta?,Aritmetica,Probabilidad simple,Probabilidad de obtener par en un dado,0,False,a) 0.5,Incorrecto. Revisa el procedimiento.,2026-04-14 13:53:58,
22879993,conv_esc_22879993_2,escuela,msg_esc_22879993_0004,ai,0,Vamos a resolverlo paso a paso.,Algebra,Medidas centrales,Resuelve x^2 - 9 = 0,1,True,b) 0.25,Correcto! Bien hecho.,2026-04-24 12:57:37,
22879993,conv_esc_22879993_2,escuela,msg_esc_22879993_0005,student,1,Como resuelvo esta pregunta?,Geometria,Pendiente,Cuanto es 15% de 200?,1,True,c) 16,Correcto! Bien hecho.,2026-04-15 10:06:23,
22879993,conv_esc_22879993_2,escuela,msg_esc_22879993_0006,ai,0,Vamos a resolverlo paso a paso.,Probabilidad,Porcentajes,Razon entre 4 y 12,1,True,d) 4,Correcto! Bien hecho.,2026-04-19 12:18:04,
22879993,conv_esc_22879993_3,escuela,msg_esc_22879993_0007,student,1,Como resuelvo esta pregunta?,Estadistica,Sistemas de ecuaciones,Cual es el valor de x si 2x+5=15?,1,True,a) 5,Correcto! Bien hecho.,2026-04-14 13:51:47,
22879993,conv_esc_22879993_3,escuela,msg_esc_22879993_0008,ai,0,Vamos a resolverlo paso a paso.,Funciones,Razones y proporciones,Que porcentaje de 80 es 20?,1,True,b) 10,Correcto! Bien hecho.,2026-04-23 13:28:36,
22879993,conv_esc_22879993_3,escuela,msg_esc_22879993_0009,student,1,Como resuelvo esta pregunta?,Aritmetica,Fracciones,Calcula el area del rectangulo de lados 5 y 8,1,True,c) 25,Correcto! Bien hecho.,2026-05-11 14:16:08,
22918306,conv_esc_22918306_1,escuela,msg_esc_22918306_0001,student,1,Como resuelvo esta pregunta?,Algebra,Ecuaciones lineales,Si 3/4 de un numero es 12 cual es el numero?,0,False,d) 30,Incorrecto. Revisa el procedimiento.,2026-04-15 15:58:06,
22918306,conv_esc_22918306_1,escuela,msg_esc_22918306_0002,ai,0,Vamos a resolverlo paso a paso.,Geometria,Areas y perimetros,Probabilidad de obtener par en un dado,1,True,a) 0.5,Correcto! Bien hecho.,2026-05-03 10:29:54,
22918306,conv_esc_22918306_1,escuela,msg_esc_22918306_0003,student,1,Como resuelvo esta pregunta?,Probabilidad,Probabilidad simple,Resuelve x^2 - 9 = 0,1,True,b) 0.25,Correcto! Bien hecho.,2026-04-06 14:18:57,
22918306,conv_esc_22918306_2,escuela,msg_esc_22918306_0004,ai,0,Vamos a resolverlo paso a paso.,Estadistica,Medidas centrales,Cuanto es 15% de 200?,0,False,c) 16,Incorrecto. Revisa el procedimiento.,2026-03-27 13:45:45,
22918306,conv_esc_22918306_2,escuela,msg_esc_22918306_0005,student,1,Como resuelvo esta pregunta?,Funciones,Pendiente,Razon entre 4 y 12,1,True,d) 4,Correcto! Bien hecho.,2026-04-24 09:41:01,
22921840,conv_esc_22921840_1,escuela,msg_esc_22921840_0001,student,1,Como resuelvo esta pregunta?,Aritmetica,Porcentajes,Cual es el valor de x si 2x+5=15?,1,True,a) 5,Correcto! Bien hecho.,2026-04-12 15:09:02,
22921840,conv_esc_22921840_1,escuela,msg_esc_22921840_0002,ai,0,Vamos a resolverlo paso a paso.,Algebra,Sistemas de ecuaciones,Que porcentaje de 80 es 20?,0,False,b) 10,Incorrecto. Revisa el procedimiento.,2026-03-24 12:15:10,
22921840,conv_esc_22921840_1,escuela,msg_esc_22921840_0003,student,1,Como resuelvo esta pregunta?,Geometria,Razones y proporciones,Calcula el area del rectangulo de lados 5 y 8,0,False,c) 25,Incorrecto. Revisa el procedimiento.,2026-04-27 11:57:27,
23157905,conv_esc_23157905_1,escuela,msg_esc_23157905_0001,student,1,Como resuelvo esta pregunta?,Probabilidad,Fracciones,Si 3/4 de un numero es 12 cual es el numero?,1,True,d) 30,Correcto! Bien hecho.,2026-04-06 08:40:21,
23157905,conv_esc_23157905_1,escuela,msg_esc_23157905_0002,ai,0,Vamos a resolverlo paso a paso.,Estadistica,Ecuaciones lineales,Probabilidad de obtener par en un dado,0,False,a) 0.5,Incorrecto. Revisa el procedimiento.,2026-04-30 12:29:03,
23157905,conv_esc_23157905_1,escuela,msg_esc_23157905_0003,student,1,Como resuelvo esta pregunta?,Funciones,Areas y perimetros,Resuelve x^2 - 9 = 0,0,False,b) 0.25,Incorrecto. Revisa el procedimiento.,2026-05-02 12:39:11,
23157905,conv_esc_23157905_2,escuela,msg_esc_23157905_0004,ai,0,Vamos a resolverlo paso a paso.,Aritmetica,Probabilidad simple,Cuanto es 15% de 200?,0,False,c) 16,Incorrecto. Revisa el procedimiento.,2026-04-17 15:35:28,
23157905,conv_esc_23157905_2,escuela,msg_esc_23157905_0005,student,1,Como resuelvo esta pregunta?,Algebra,Medidas centrales,Razon entre 4 y 12,1,True,d) 4,Correcto! Bien hecho.,2026-03-31 12:08:03,
23157905,conv_esc_23157905_2,escuela,msg_esc_23157905_0006,ai,0,Vamos a resolverlo paso a paso.,Geometria,Pendiente,Cual es el valor de x si 2x+5=15?,1,True,a) 5,Correcto! Bien hecho.,2026-03-25 13:26:52,
23157905,conv_esc_23157905_3,escuela,msg_esc_23157905_0007,student,1,Como resuelvo esta pregunta?,Probabilidad,Porcentajes,Que porcentaje de 80 es 20?,0,False,b) 10,Incorrecto. Revisa el procedimiento.,2026-04-05 14:04:03,
23157905,conv_esc_23157905_3,escuela,msg_esc_23157905_0008,ai,0,Vamos a resolverlo paso a paso.,Estadistica,Sistemas de ecuaciones,Calcula el area del rectangulo de lados 5 y 8,1,True,c) 25,Correcto! Bien hecho.,2026-04-25 08:43:49,
23157905,conv_esc_23157905_3,escuela,msg_esc_23157905_0009,student,1,Como resuelvo esta pregunta?,Funciones,Razones y proporciones,Si 3/4 de un numero es 12 cual es el numero?,1,True,d) 30,Correcto! Bien hecho.,2026-04-17 11:28:37,
23157905,conv_esc_23157905_4,escuela,msg_esc_23157905_0010,ai,0,Vamos a resolverlo paso a paso.,Aritmetica,Fracciones,Probabilidad de obtener par en un dado,0,False,a) 0.5,Incorrecto. Revisa el procedimiento.,2026-03-25 10:23:22,
23158477,conv_esc_23158477_1,escuela,msg_esc_23158477_0001,student,1,Como resuelvo esta pregunta?,Algebra,Ecuaciones lineales,Resuelve x^2 - 9 = 0,1,True,b) 0.25,Correcto! Bien hecho.,2026-04-08 13:23:34,
23158477,conv_esc_23158477_1,escuela,msg_esc_23158477_0002,ai,0,Vamos a resolverlo paso a paso.,Geometria,Areas y perimetros,Cuanto es 15% de 200?,1,True,c) 16,Correcto! Bien hecho.,2026-04-04 09:33:34,
23223864,conv_esc_23223864_1,escuela,msg_esc_23223864_0001,student,1,Como resuelvo esta pregunta?,Probabilidad,Probabilidad simple,Razon entre 4 y 12,0,False,d) 4,Incorrecto. Revisa el procedimiento.,2026-04-05 15:27:04,
23223864,conv_esc_23223864_1,escuela,msg_esc_23223864_0002,ai,0,Vamos a resolverlo paso a paso.,Estadistica,Medidas centrales,Cual es el valor de x si 2x+5=15?,1,True,a) 5,Correcto! Bien hecho.,2026-04-04 08:52:04,
23223864,conv_esc_23223864_1,escuela,msg_esc_23223864_0003,student,1,Como resuelvo esta pregunta?,Funciones,Pendiente,Que porcentaje de 80 es 20?,0,False,b) 10,Incorrecto. Revisa el procedimiento.,2026-05-11 11:51:58,
23223864,conv_esc_23223864_2,escuela,msg_esc_23223864_0004,ai,0,Vamos a resolverlo paso a paso.,Aritmetica,Porcentajes,Calcula el area del rectangulo de lados 5 y 8,0,False,c) 25,Incorrecto. Revisa el procedimiento.,2026-04-03 08:41:32,
23223864,conv_esc_23223864_2,escuela,msg_esc_23223864_0005,student,1,Como resuelvo esta pregunta?,Algebra,Sistemas de ecuaciones,Si 3/4 de un numero es 12 cual es el numero?,1,True,d) 30,Correcto! Bien hecho.,2026-04-07 08:53:04,
23223864,conv_esc_23223864_2,escuela,msg_esc_23223864_0006,ai,0,Vamos a resolverlo paso a paso.,Geometria,Razones y proporciones,Probabilidad de obtener par en un dado,0,False,a) 0.5,Incorrecto. Revisa el procedimiento.,2026-04-20 08:21:45,
23223864,conv_esc_23223864_3,escuela,msg_esc_23223864_0007,student,1,Como resuelvo esta pregunta?,Probabilidad,Fracciones,Resuelve x^2 - 9 = 0,1,True,b) 0.25,Correcto! Bien hecho.,2026-04-24 08:52:57,
23223864,conv_esc_23223864_3,escuela,msg_esc_23223864_0008,ai,0,Vamos a resolverlo paso a paso.,Estadistica,Ecuaciones lineales,Cuanto es 15% de 200?,0,False,c) 16,Incorrecto. Revisa el procedimiento.,2026-03-30 12:47:46,
23223864,conv_esc_23223864_3,escuela,msg_esc_23223864_0009,student,1,Como resuelvo esta pregunta?,Funciones,Areas y perimetros,Razon entre 4 y 12,1,True,d) 4,Correcto! Bien hecho.,2026-04-09 13:05:41,
23223864,conv_esc_23223864_4,escuela,msg_esc_23223864_0010,ai,0,Vamos a resolverlo paso a paso.,Aritmetica,Probabilidad simple,Cual es el valor de x si 2x+5=15?,0,False,a) 5,Incorrecto. Revisa el procedimiento.,2026-05-10 11:43:37,
23333283,conv_esc_23333283_1,escuela,msg_esc_23333283_0001,student,1,Como resuelvo esta pregunta?,Algebra,Medidas centrales,Que porcentaje de 80 es 20?,0,False,b) 10,Incorrecto. Revisa el procedimiento.,2026-04-18 14:09:53,
23333283,conv_esc_23333283_1,escuela,msg_esc_23333283_0002,ai,0,Vamos a resolverlo paso a paso.,Geometria,Pendiente,Calcula el area del rectangulo de lados 5 y 8,0,False,c) 25,Incorrecto. Revisa el procedimiento.,2026-04-03 11:34:07,
23333283,conv_esc_23333283_1,escuela,msg_esc_23333283_0003,student,1,Como resuelvo esta pregunta?,Probabilidad,Porcentajes,Si 3/4 de un numero es 12 cual es el numero?,1,True,d) 30,Correcto! Bien hecho.,2026-04-17 15:15:48,
23333283,conv_esc_23333283_2,escuela,msg_esc_23333283_0004,ai,0,Vamos a resolverlo paso a paso.,Estadistica,Sistemas de ecuaciones,Probabilidad de obtener par en un dado,1,True,a) 0.5,Correcto! Bien hecho.,2026-04-28 12:36:23,
23333283,conv_esc_23333283_2,escuela,msg_esc_23333283_0005,student,1,Como resuelvo esta pregunta?,Funciones,Razones y proporciones,Resuelve x^2 - 9 = 0,0,False,b) 0.25,Incorrecto. Revisa el procedimiento.,2026-04-02 11:34:30,
23367084,conv_esc_23367084_1,escuela,msg_esc_23367084_0001,student,1,Como resuelvo esta pregunta?,Aritmetica,Fracciones,Cuanto es 15% de 200?,1,True,c) 16,Correcto! Bien hecho.,2026-04-20 10:21:54,
23367084,conv_esc_23367084_1,escuela,msg_esc_23367084_0002,ai,0,Vamos a resolverlo paso a paso.,Algebra,Ecuaciones lineales,Razon entre 4 y 12,1,True,d) 4,Correcto! Bien hecho.,2026-03-28 10:52:46,
23367084,conv_esc_23367084_1,escuela,msg_esc_23367084_0003,student,1,Como resuelvo esta pregunta?,Geometria,Areas y perimetros,Cual es el valor de x si 2x+5=15?,1,True,a) 5,Correcto! Bien hecho.,2026-03-25 12:10:25,
23367084,conv_esc_23367084_2,escuela,msg_esc_23367084_0004,ai,0,Vamos a resolverlo paso a paso.,Probabilidad,Probabilidad simple,Que porcentaje de 80 es 20?,0,False,b) 10,Incorrecto. Revisa el procedimiento.,2026-03-26 12:55:54,
23367084,conv_esc_23367084_2,escuela,msg_esc_23367084_0005,student,1,Como resuelvo esta pregunta?,Estadistica,Medidas centrales,Calcula el area del rectangulo de lados 5 y 8,1,True,c) 25,Correcto! Bien hecho.,2026-04-15 08:58:40,
23515764,conv_esc_23515764_1,escuela,msg_esc_23515764_0001,student,1,Como resuelvo esta pregunta?,Funciones,Pendiente,Si 3/4 de un numero es 12 cual es el numero?,0,False,d) 30,Incorrecto. Revisa el procedimiento.,2026-04-05 14:41:12,
23515764,conv_esc_23515764_1,escuela,msg_esc_23515764_0002,ai,0,Vamos a resolverlo paso a paso.,Aritmetica,Porcentajes,Probabilidad de obtener par en un dado,0,False,a) 0.5,Incorrecto. Revisa el procedimiento.,2026-05-01 13:07:59,
23515764,conv_esc_23515764_1,escuela,msg_esc_23515764_0003,student,1,Como resuelvo esta pregunta?,Algebra,Sistemas de ecuaciones,Resuelve x^2 - 9 = 0,1,True,b) 0.25,Correcto! Bien hecho.,2026-04-13 14:09:39,
23515764,conv_esc_23515764_2,escuela,msg_esc_23515764_0004,ai,0,Vamos a resolverlo paso a paso.,Geometria,Razones y proporciones,Cuanto es 15% de 200?,1,True,c) 16,Correcto! Bien hecho.,2026-04-22 09:26:30,
23515764,conv_esc_23515764_2,escuela,msg_esc_23515764_0005,student,1,Como resuelvo esta pregunta?,Probabilidad,Fracciones,Razon entre 4 y 12,0,False,d) 4,Incorrecto. Revisa el procedimiento.,2026-04-15 11:18:29,
23515764,conv_esc_23515764_2,escuela,msg_esc_23515764_0006,ai,0,Vamos a resolverlo paso a paso.,Estadistica,Ecuaciones lineales,Cual es el valor de x si 2x+5=15?,1,True,a) 5,Correcto! Bien hecho.,2026-03-28 13:30:04,
23515764,conv_esc_23515764_3,escuela,msg_esc_23515764_0007,student,1,Como resuelvo esta pregunta?,Funciones,Areas y perimetros,Que porcentaje de 80 es 20?,0,False,b) 10,Incorrecto. Revisa el procedimiento.,2026-04-25 09:20:57,
23515764,conv_esc_23515764_3,escuela,msg_esc_23515764_0008,ai,0,Vamos a resolverlo paso a paso.,Aritmetica,Probabilidad simple,Calcula el area del rectangulo de lados 5 y 8,0,False,c) 25,Incorrecto. Revisa el procedimiento.,2026-05-09 10:29:44,
23515764,conv_esc_23515764_3,escuela,msg_esc_23515764_0009,student,1,Como resuelvo esta pregunta?,Algebra,Medidas centrales,Si 3/4 de un numero es 12 cual es el numero?,0,False,d) 30,Incorrecto. Revisa el procedimiento.,2026-05-09 09:37:18,
23515764,conv_esc_23515764_4,escuela,msg_esc_23515764_0010,ai,0,Vamos a resolverlo paso a paso.,Geometria,Pendiente,Probabilidad de obtener par en un dado,0,False,a) 0.5,Incorrecto. Revisa el procedimiento.,2026-05-12 12:30:53,
23515764,conv_esc_23515764_4,escuela,msg_esc_23515764_0011,student,1,Como resuelvo esta pregunta?,Probabilidad,Porcentajes,Resuelve x^2 - 9 = 0,1,True,b) 0.25,Correcto! Bien hecho.,2026-03-29 09:16:16,
23515764,conv_esc_23515764_4,escuela,msg_esc_23515764_0012,ai,0,Vamos a resolverlo paso a paso.,Estadistica,Sistemas de ecuaciones,Cuanto es 15% de 200?,1,True,c) 16,Correcto! Bien hecho.,2026-05-02 13:07:35,
23661222,conv_esc_23661222_1,escuela,msg_esc_23661222_0001,student,1,Como resuelvo esta pregunta?,Funciones,Razones y proporciones,Razon entre 4 y 12,1,True,d) 4,Correcto! Bien hecho.,2026-05-01 13:18:54,
23661222,conv_esc_23661222_1,escuela,msg_esc_23661222_0002,ai,0,Vamos a resolverlo paso a paso.,Aritmetica,Fracciones,Cual es el valor de x si 2x+5=15?,0,False,a) 5,Incorrecto. Revisa el procedimiento.,2026-04-19 11:30:01,
23661222,conv_esc_23661222_1,escuela,msg_esc_23661222_0003,student,1,Como resuelvo esta pregunta?,Algebra,Ecuaciones lineales,Que porcentaje de 80 es 20?,1,True,b) 10,Correcto! Bien hecho.,2026-04-10 15:12:00,
23661222,conv_esc_23661222_2,escuela,msg_esc_23661222_0004,ai,0,Vamos a resolverlo paso a paso.,Geometria,Areas y perimetros,Calcula el area del rectangulo de lados 5 y 8,0,False,c) 25,Incorrecto. Revisa el procedimiento.,2026-04-29 09:15:01,
23661222,conv_esc_23661222_2,escuela,msg_esc_23661222_0005,student,1,Como resuelvo esta pregunta?,Probabilidad,Probabilidad simple,Si 3/4 de un numero es 12 cual es el numero?,1,True,d) 30,Correcto! Bien hecho.,2026-03-29 14:19:55,
23661222,conv_esc_23661222_2,escuela,msg_esc_23661222_0006,ai,0,Vamos a resolverlo paso a paso.,Estadistica,Medidas centrales,Probabilidad de obtener par en un dado,1,True,a) 0.5,Correcto! Bien hecho.,2026-04-12 15:15:35,
23661222,conv_esc_23661222_3,escuela,msg_esc_23661222_0007,student,1,Como resuelvo esta pregunta?,Funciones,Pendiente,Resuelve x^2 - 9 = 0,1,True,b) 0.25,Correcto! Bien hecho.,2026-05-09 13:52:54,
23714956,conv_esc_23714956_1,escuela,msg_esc_23714956_0001,student,1,Como resuelvo esta pregunta?,Aritmetica,Porcentajes,Cuanto es 15% de 200?,1,True,c) 16,Correcto! Bien hecho.,2026-05-02 10:17:11,
23714956,conv_esc_23714956_1,escuela,msg_esc_23714956_0002,ai,0,Vamos a resolverlo paso a paso.,Algebra,Sistemas de ecuaciones,Razon entre 4 y 12,0,False,d) 4,Incorrecto. Revisa el procedimiento.,2026-05-11 10:24:35,
23714956,conv_esc_23714956_1,escuela,msg_esc_23714956_0003,student,1,Como resuelvo esta pregunta?,Geometria,Razones y proporciones,Cual es el valor de x si 2x+5=15?,1,True,a) 5,Correcto! Bien hecho.,2026-04-05 08:05:48,
23714956,conv_esc_23714956_2,escuela,msg_esc_23714956_0004,ai,0,Vamos a resolverlo paso a paso.,Probabilidad,Fracciones,Que porcentaje de 80 es 20?,0,False,b) 10,Incorrecto. Revisa el procedimiento.,2026-05-12 08:10:56,
23714956,conv_esc_23714956_2,escuela,msg_esc_23714956_0005,student,1,Como resuelvo esta pregunta?,Estadistica,Ecuaciones lineales,Calcula el area del rectangulo de lados 5 y 8,1,True,c) 25,Correcto! Bien hecho.,2026-04-25 14:20:14,
23714956,conv_esc_23714956_2,escuela,msg_esc_23714956_0006,ai,0,Vamos a resolverlo paso a paso.,Funciones,Areas y perimetros,Si 3/4 de un numero es 12 cual es el numero?,0,False,d) 30,Incorrecto. Revisa el procedimiento.,2026-04-16 09:52:53,
23714956,conv_esc_23714956_3,escuela,msg_esc_23714956_0007,student,1,Como resuelvo esta pregunta?,Aritmetica,Probabilidad simple,Probabilidad de obtener par en un dado,1,True,a) 0.5,Correcto! Bien hecho.,2026-03-27 15:54:38,
23714956,conv_esc_23714956_3,escuela,msg_esc_23714956_0008,ai,0,Vamos a resolverlo paso a paso.,Algebra,Medidas centrales,Resuelve x^2 - 9 = 0,0,False,b) 0.25,Incorrecto. Revisa el procedimiento.,2026-04-16 14:58:43,
23714956,conv_esc_23714956_3,escuela,msg_esc_23714956_0009,student,1,Como resuelvo esta pregunta?,Geometria,Pendiente,Cuanto es 15% de 200?,1,True,c) 16,Correcto! Bien hecho.,2026-04-08 09:10:09,
23714956,conv_esc_23714956_4,escuela,msg_esc_23714956_0010,ai,0,Vamos a resolverlo paso a paso.,Probabilidad,Porcentajes,Razon entre 4 y 12,1,True,d) 4,Correcto! Bien hecho.,2026-03-27 14:31:37,
23714956,conv_esc_23714956_4,escuela,msg_esc_23714956_0011,student,1,Como resuelvo esta pregunta?,Estadistica,Sistemas de ecuaciones,Cual es el valor de x si 2x+5=15?,1,True,a) 5,Correcto! Bien hecho.,2026-04-24 14:27:11,
23777061,conv_esc_23777061_1,escuela,msg_esc_23777061_0001,student,1,Como resuelvo esta pregunta?,Funciones,Razones y proporciones,Que porcentaje de 80 es 20?,1,True,b) 10,Correcto! Bien hecho.,2026-04-07 15:43:46,
23777061,conv_esc_23777061_1,escuela,msg_esc_23777061_0002,ai,0,Vamos a resolverlo paso a paso.,Aritmetica,Fracciones,Calcula el area del rectangulo de lados 5 y 8,1,True,c) 25,Correcto! Bien hecho.,2026-04-15 15:10:02,
23843476,conv_esc_23843476_1,escuela,msg_esc_23843476_0001,student,1,Como resuelvo esta pregunta?,Algebra,Ecuaciones lineales,Si 3/4 de un numero es 12 cual es el numero?,1,True,d) 30,Correcto! Bien hecho.,2026-04-12 10:35:58,
23843476,conv_esc_23843476_1,escuela,msg_esc_23843476_0002,ai,0,Vamos a resolverlo paso a paso.,Geometria,Areas y perimetros,Probabilidad de obtener par en un dado,1,True,a) 0.5,Correcto! Bien hecho.,2026-05-05 15:08:44,
23843476,conv_esc_23843476_1,escuela,msg_esc_23843476_0003,student,1,Como resuelvo esta pregunta?,Probabilidad,Probabilidad simple,Resuelve x^2 - 9 = 0,1,True,b) 0.25,Correcto! Bien hecho.,2026-04-20 08:23:56,
23843476,conv_esc_23843476_2,escuela,msg_esc_23843476_0004,ai,0,Vamos a resolverlo paso a paso.,Estadistica,Medidas centrales,Cuanto es 15% de 200?,1,True,c) 16,Correcto! Bien hecho.,2026-04-27 10:47:33,
23843476,conv_esc_23843476_2,escuela,msg_esc_23843476_0005,student,1,Como resuelvo esta pregunta?,Funciones,Pendiente,Razon entre 4 y 12,1,True,d) 4,Correcto! Bien hecho.,2026-04-12 09:39:10,
23843476,conv_esc_23843476_2,escuela,msg_esc_23843476_0006,ai,0,Vamos a resolverlo paso a paso.,Aritmetica,Porcentajes,Cual es el valor de x si 2x+5=15?,1,True,a) 5,Correcto! Bien hecho.,2026-05-09 13:52:54,
23843476,conv_esc_23843476_3,escuela,msg_esc_23843476_0007,student,1,Como resuelvo esta pregunta?,Algebra,Sistemas de ecuaciones,Que porcentaje de 80 es 20?,1,True,b) 10,Correcto! Bien hecho.,2026-03-27 10:02:55,
23864769,conv_esc_23864769_1,escuela,msg_esc_23864769_0001,student,1,Como resuelvo esta pregunta?,Geometria,Razones y proporciones,Calcula el area del rectangulo de lados 5 y 8,1,True,c) 25,Correcto! Bien hecho.,2026-05-08 15:29:24,
23864769,conv_esc_23864769_1,escuela,msg_esc_23864769_0002,ai,0,Vamos a resolverlo paso a paso.,Probabilidad,Fracciones,Si 3/4 de un numero es 12 cual es el numero?,1,True,d) 30,Correcto! Bien hecho.,2026-05-07 08:56:35,
23864769,conv_esc_23864769_1,escuela,msg_esc_23864769_0003,student,1,Como resuelvo esta pregunta?,Estadistica,Ecuaciones lineales,Probabilidad de obtener par en un dado,0,False,a) 0.5,Incorrecto. Revisa el procedimiento.,2026-04-10 12:08:30,
23864769,conv_esc_23864769_2,escuela,msg_esc_23864769_0004,ai,0,Vamos a resolverlo paso a paso.,Funciones,Areas y perimetros,Resuelve x^2 - 9 = 0,0,False,b) 0.25,Incorrecto. Revisa el procedimiento.,2026-05-03 09:33:06,
23864769,conv_esc_23864769_2,escuela,msg_esc_23864769_0005,student,1,Como resuelvo esta pregunta?,Aritmetica,Probabilidad simple,Cuanto es 15% de 200?,0,False,c) 16,Incorrecto. Revisa el procedimiento.,2026-04-21 11:03:01,
23926917,conv_esc_23926917_1,escuela,msg_esc_23926917_0001,student,1,Como resuelvo esta pregunta?,Algebra,Medidas centrales,Razon entre 4 y 12,1,True,d) 4,Correcto! Bien hecho.,2026-04-02 11:43:14,
23926917,conv_esc_23926917_1,escuela,msg_esc_23926917_0002,ai,0,Vamos a resolverlo paso a paso.,Geometria,Pendiente,Cual es el valor de x si 2x+5=15?,0,False,a) 5,Incorrecto. Revisa el procedimiento.,2026-03-29 10:56:45,
23926917,conv_esc_23926917_1,escuela,msg_esc_23926917_0003,student,1,Como resuelvo esta pregunta?,Probabilidad,Porcentajes,Que porcentaje de 80 es 20?,0,False,b) 10,Incorrecto. Revisa el procedimiento.,2026-03-26 10:38:16,
23926917,conv_esc_23926917_2,escuela,msg_esc_23926917_0004,ai,0,Vamos a resolverlo paso a paso.,Estadistica,Sistemas de ecuaciones,Calcula el area del rectangulo de lados 5 y 8,1,True,c) 25,Correcto! Bien hecho.,2026-04-28 15:20:14,
23926917,conv_esc_23926917_2,escuela,msg_esc_23926917_0005,student,1,Como resuelvo esta pregunta?,Funciones,Razones y proporciones,Si 3/4 de un numero es 12 cual es el numero?,1,True,d) 30,Correcto! Bien hecho.,2026-03-29 09:09:43,
23926917,conv_esc_23926917_2,escuela,msg_esc_23926917_0006,ai,0,Vamos a resolverlo paso a paso.,Aritmetica,Fracciones,Probabilidad de obtener par en un dado,1,True,a) 0.5,Correcto! Bien hecho.,2026-05-11 11:10:27,
